time,player_id,row,col
1765627985.090973,1,0,13
1765627985.090973,2,16,2
1765627985.090973,3,4,3
1765627985.090973,4,19,13
1765627985.112369,1,0,13
1765627985.112369,2,16,2
1765627985.112369,3,4,3
1765627985.112369,4,19,14
1765627985.123539,1,1,13
1765627985.123539,2,16,2
1765627985.123539,3,4,3
1765627985.123539,4,19,14
1765627985.144973,1,1,13
1765627985.144973,2,16,2
1765627985.144973,3,4,3
1765627985.144973,4,19,14
1765627985.166150,1,1,13
1765627985.166150,2,16,2
1765627985.166150,3,4,3
1765627985.166150,4,19,14
1765627985.187793,1,1,13
1765627985.187793,2,16,2
1765627985.187793,3,4,3
1765627985.187793,4,19,14
1765627985.209179,1,1,13
1765627985.209179,2,16,2
1765627985.209179,3,4,3
1765627985.209179,4,19,14
